customer_id,age,gender,subscription,watch_hours,last_login_gap,region,device,monthly_fee,payment_method,videos_watched,avg_watch_time,favorite_genre,churn
AM_30399,48,Male,Basic,7.03,25,Asia,TV,17.99,Credit Card,68,1.21,Horror,0
AM_30400,19,Male,Basic,7.61,35,North America,Laptop,8.99,Credit Card,22,0.85,Romance,0
AM_30401,27,Female,Basic,7.18,54,South America,Mobile,17.99,Credit Card,61,1.46,Drama,0
AM_30402,57,Other,Basic,5.91,22,Africa,TV,8.99,Debit Card,100,1.64,Sci-Fi,0
AM_30403,52,Female,Premium,13.65,13,Asia,Laptop,8.99,Wallet,63,0.98,Horror,0
AM_30404,44,Female,Premium,8.53,53,North America,Mobile,17.99,Credit Card,59,0.83,Drama,0
AM_30405,25,Male,Premium,7.83,12,Europe,Mobile,8.99,Wallet,116,0.35,Romance,0
AM_30406,43,Female,Premium,16.6,53,South America,TV,13.99,Credit Card,55,1.16,Romance,0
AM_30407,38,Other,Standard,0.48,22,South America,Laptop,8.99,UPI,39,0.27,Drama,0
AM_30408,48,Male,Premium,26.97,11,Asia,Mobile,17.99,Credit Card,24,0.75,Comedy,0
AM_30409,60,Male,Premium,4.02,50,Asia,Mobile,8.99,Wallet,23,1.09,Romance,0
AM_30410,20,Male,Standard,9.48,15,Africa,Laptop,13.99,Debit Card,7,0.31,Comedy,0
AM_30411,66,Male,Standard,7.69,19,Europe,Laptop,17.99,UPI,75,0.86,Romance,0
AM_30412,60,Male,Premium,5.66,2,Europe,TV,13.99,Credit Card,102,1.96,Romance,0
AM_30413,30,Male,Basic,8.98,29,Europe,TV,8.99,Debit Card,14,1.98,Sci-Fi,0
AM_30414,64,Other,Basic,3.58,14,South America,Laptop,13.99,Wallet,83,0.21,Horror,0
AM_30415,39,Other,Basic,23.47,24,Asia,Mobile,13.99,UPI,64,0.22,Comedy,0
AM_30416,68,Male,Standard,13.01,12,Africa,TV,8.99,Wallet,83,0.85,Sci-Fi,0
AM_30417,59,Other,Standard,2.26,9,Asia,TV,17.99,UPI,37,0.83,Sci-Fi,0
AM_30418,18,Male,Basic,1.34,58,Asia,Mobile,17.99,Debit Card,37,0.63,Horror,0
AM_30419,29,Other,Basic,14.16,23,Europe,TV,13.99,Debit Card,29,1.96,Romance,0
AM_30420,49,Male,Premium,16.5,34,Asia,Mobile,13.99,UPI,18,0.4,Comedy,0
AM_30421,51,Male,Basic,8.8,4,North America,TV,13.99,Credit Card,6,0.15,Horror,0
AM_30422,32,Male,Standard,13.95,39,Asia,Mobile,17.99,UPI,41,0.88,Action,0
AM_30423,33,Other,Basic,4.24,32,South America,TV,13.99,Wallet,7,0.13,Drama,0
AM_30424,66,Female,Standard,19.02,29,Africa,Mobile,8.99,Credit Card,35,0.35,Action,0
AM_30425,36,Male,Premium,14.43,56,North America,Laptop,13.99,Credit Card,72,1.65,Romance,1
AM_30426,34,Male,Standard,2.09,49,South America,Laptop,13.99,Wallet,88,0.31,Romance,0
AM_30427,40,Female,Premium,14.64,5,Asia,Mobile,8.99,UPI,5,1.34,Drama,0
AM_30428,61,Female,Premium,11.33,37,Europe,Mobile,17.99,Wallet,18,0.42,Comedy,0
AM_30429,35,Female,Basic,6.81,57,Africa,Laptop,8.99,Credit Card,69,0.94,Drama,0
AM_30430,39,Other,Basic,2.04,35,North America,TV,17.99,Wallet,38,1.62,Drama,0
AM_30431,44,Female,Basic,7.72,54,Asia,TV,8.99,Debit Card,40,1.85,Comedy,0
AM_30432,25,Female,Standard,1.19,25,North America,Laptop,13.99,Credit Card,110,0.9,Drama,1
AM_30433,37,Other,Standard,4.85,26,North America,Mobile,13.99,Wallet,79,0.14,Drama,0
AM_30434,20,Male,Basic,8.02,52,Asia,Laptop,17.99,Wallet,23,1.85,Drama,0
AM_30435,45,Female,Standard,11.01,10,Asia,Mobile,17.99,Credit Card,88,1.75,Horror,0
AM_30436,67,Other,Standard,3.85,0,Asia,Laptop,8.99,Debit Card,5,0.97,Horror,0
AM_30437,41,Other,Basic,1.72,30,South America,TV,17.99,Credit Card,87,1.22,Romance,1
AM_30438,57,Male,Basic,8.03,59,Europe,TV,17.99,Credit Card,103,1.18,Sci-Fi,1
AM_30439,27,Male,Premium,11.49,44,Asia,Laptop,17.99,Debit Card,83,0.34,Sci-Fi,1
AM_30440,60,Other,Basic,5.62,2,Asia,Laptop,8.99,Wallet,59,0.72,Drama,0
AM_30441,64,Female,Basic,11.39,54,Europe,Laptop,17.99,Credit Card,45,1.31,Horror,1
AM_30442,34,Female,Basic,5.15,9,Asia,Laptop,13.99,Debit Card,105,1.01,Action,0
AM_30443,67,Other,Standard,13.23,19,North America,Mobile,17.99,Wallet,116,1.14,Romance,0
AM_30444,23,Other,Basic,0.93,41,Asia,TV,13.99,Debit Card,67,1.83,Sci-Fi,0
AM_30445,23,Male,Premium,23.14,3,Asia,Mobile,17.99,UPI,60,0.18,Romance,0
AM_30446,24,Female,Basic,12.7,29,Asia,TV,17.99,Credit Card,71,0.88,Action,0
AM_30447,39,Male,Basic,13.11,44,Asia,Laptop,13.99,Credit Card,75,0.72,Horror,0
AM_30448,23,Other,Basic,14.76,26,South America,Mobile,8.99,Wallet,38,1.67,Romance,0
AM_30449,41,Male,Premium,6.07,59,Europe,TV,17.99,Debit Card,111,0.79,Drama,0
AM_30450,53,Other,Premium,1.99,44,North America,Mobile,17.99,Debit Card,89,0.9,Romance,1
AM_30451,56,Male,Standard,7.58,31,South America,Laptop,13.99,UPI,94,0.33,Action,0
AM_30452,29,Female,Premium,17.42,4,South America,TV,13.99,UPI,23,1.29,Drama,0
AM_30453,61,Male,Premium,0.8,3,Europe,Laptop,17.99,Wallet,33,1.33,Horror,0
AM_30454,31,Other,Basic,12.22,56,South America,TV,17.99,UPI,57,1.28,Sci-Fi,1
AM_30455,64,Other,Standard,8.99,33,North America,Mobile,13.99,Credit Card,64,0.92,Sci-Fi,0
AM_30456,44,Male,Basic,10.2,53,South America,Laptop,8.99,Wallet,66,0.48,Horror,0
AM_30457,68,Male,Standard,13.13,22,Asia,Mobile,17.99,Credit Card,51,1.82,Sci-Fi,0
AM_30458,30,Female,Premium,0.92,43,South America,Mobile,17.99,Credit Card,80,1.99,Action,1
AM_30459,55,Female,Basic,8.15,17,Africa,Mobile,17.99,UPI,4,1.51,Sci-Fi,1
AM_30460,20,Other,Standard,3.46,20,Europe,TV,17.99,Wallet,20,0.43,Drama,0
AM_30461,32,Other,Basic,2.1,1,Europe,Mobile,13.99,UPI,3,1.84,Drama,0
AM_30462,47,Other,Standard,16.93,6,Africa,Mobile,8.99,UPI,40,1.58,Action,0
AM_30463,41,Other,Premium,7.65,34,North America,Mobile,13.99,UPI,28,0.33,Sci-Fi,1
AM_30464,54,Other,Basic,5.95,39,Africa,Laptop,13.99,UPI,106,0.56,Drama,0
AM_30465,64,Other,Basic,9.59,45,Asia,TV,17.99,Credit Card,56,1.69,Action,1
AM_30466,53,Other,Basic,8.89,36,Europe,Mobile,17.99,Debit Card,87,0.26,Romance,0
AM_30467,59,Female,Standard,10.3,13,Asia,TV,17.99,Wallet,80,1.18,Horror,0
AM_30468,56,Male,Premium,9.12,56,Asia,TV,17.99,Debit Card,100,0.14,Romance,0
AM_30469,68,Female,Standard,0.95,42,North America,Mobile,17.99,Debit Card,3,1.16,Romance,0
AM_30470,66,Female,Premium,4.38,36,South America,TV,17.99,UPI,7,1.3,Horror,1
AM_30471,42,Female,Basic,8.14,40,South America,Laptop,8.99,Wallet,24,0.56,Sci-Fi,0
AM_30472,57,Female,Basic,36.53,32,Europe,Laptop,13.99,Credit Card,21,1.1,Horror,0
AM_30473,35,Male,Standard,24.42,57,South America,Mobile,17.99,UPI,35,1.75,Drama,0
AM_30474,34,Female,Premium,8.48,50,South America,Laptop,8.99,UPI,104,0.18,Action,0
AM_30475,58,Female,Standard,2.5,21,Africa,Laptop,8.99,UPI,72,0.93,Sci-Fi,0
AM_30476,61,Female,Basic,10.4,44,South America,TV,8.99,Debit Card,23,0.55,Sci-Fi,1
AM_30477,21,Other,Basic,1.2,39,Europe,Laptop,17.99,Wallet,117,0.47,Horror,0
AM_30478,31,Male,Standard,7.94,57,South America,Laptop,17.99,Debit Card,116,1.27,Comedy,0
AM_30479,61,Female,Basic,4.39,8,Europe,TV,13.99,UPI,1,1.48,Comedy,0
AM_30480,64,Female,Basic,8.62,57,Asia,Mobile,8.99,Credit Card,61,1.24,Drama,1
AM_30481,28,Female,Standard,5.16,38,Africa,TV,8.99,Wallet,63,1.04,Romance,1
AM_30482,40,Other,Basic,14.87,58,Europe,Laptop,8.99,Credit Card,75,0.25,Horror,1
AM_30483,40,Other,Premium,10.18,12,South America,TV,8.99,UPI,32,1.12,Horror,0
AM_30484,31,Female,Standard,22.61,35,South America,Laptop,8.99,UPI,103,1.69,Sci-Fi,0
AM_30485,40,Female,Premium,3.72,22,Europe,Laptop,8.99,Wallet,9,0.31,Drama,0
AM_30486,20,Other,Standard,1.35,15,Europe,TV,17.99,Credit Card,17,1.26,Sci-Fi,0
AM_30487,67,Male,Premium,4.36,45,Asia,Laptop,13.99,Debit Card,111,1.05,Sci-Fi,0
AM_30488,27,Male,Premium,6.11,26,North America,TV,13.99,Credit Card,65,1.08,Comedy,0
AM_30489,53,Male,Basic,4.07,4,Asia,Mobile,17.99,Debit Card,68,0.63,Horror,0
AM_30490,27,Male,Premium,3.59,1,Africa,Laptop,13.99,Debit Card,85,1.67,Romance,0
AM_30491,36,Other,Basic,7.14,10,South America,Mobile,17.99,Credit Card,90,1.62,Horror,0
AM_30492,69,Male,Premium,9.81,36,Europe,Mobile,13.99,UPI,27,1.96,Romance,1
AM_30493,61,Male,Basic,15.08,27,North America,Mobile,17.99,Credit Card,35,1.59,Comedy,0
AM_30494,23,Female,Premium,6.38,7,Europe,Laptop,13.99,Credit Card,77,0.47,Comedy,0
AM_30495,28,Other,Basic,20.87,19,North America,Mobile,13.99,Wallet,116,1.6,Action,0
AM_30496,21,Female,Basic,6.85,29,North America,TV,13.99,Credit Card,53,1.25,Romance,0
AM_30497,46,Female,Basic,5.98,24,North America,Mobile,17.99,Wallet,29,1.06,Horror,0
AM_30498,50,Female,Standard,7.44,28,Europe,Mobile,13.99,Credit Card,4,1.58,Drama,0
AM_30499,40,Male,Premium,15.04,47,Africa,Mobile,13.99,Credit Card,57,1.75,Action,0
AM_30500,38,Female,Basic,13.33,36,South America,Mobile,8.99,Wallet,84,1.2,Action,1
AM_30501,20,Other,Premium,7.11,17,Asia,TV,17.99,Debit Card,1,1.84,Comedy,0
AM_30502,47,Male,Basic,11.85,40,Asia,TV,8.99,Wallet,47,0.55,Comedy,0
AM_30503,57,Female,Premium,5.97,34,North America,Mobile,8.99,Credit Card,63,1.56,Romance,0
AM_30504,42,Female,Basic,12.74,29,Europe,Mobile,17.99,Debit Card,72,1.92,Drama,0
AM_30505,65,Other,Basic,3.54,19,South America,TV,8.99,UPI,46,1.77,Horror,0
AM_30506,48,Male,Basic,16.23,29,Africa,TV,17.99,Debit Card,22,0.77,Action,0
AM_30507,62,Male,Basic,5.51,0,Africa,Mobile,13.99,Credit Card,108,0.64,Horror,0
AM_30508,51,Male,Standard,6.43,10,Europe,Mobile,13.99,Credit Card,20,1.19,Drama,0
AM_30509,57,Other,Premium,6.41,45,Europe,Laptop,8.99,Wallet,10,1.58,Sci-Fi,0
AM_30510,55,Other,Basic,6.68,53,Asia,Laptop,8.99,Wallet,9,0.44,Action,0
AM_30511,43,Female,Standard,9.22,10,Europe,Laptop,17.99,Debit Card,82,0.77,Romance,0
AM_30512,54,Other,Premium,18.6,0,South America,TV,8.99,UPI,117,1.21,Sci-Fi,0
AM_30513,26,Male,Premium,7.46,48,Africa,TV,13.99,UPI,77,0.79,Comedy,0
AM_30514,46,Female,Standard,7.94,37,South America,Laptop,13.99,Credit Card,76,1.78,Drama,1
AM_30515,41,Other,Basic,5.2,47,Africa,Mobile,8.99,UPI,118,1.15,Horror,0
AM_30516,33,Female,Basic,15.12,0,Africa,Laptop,17.99,UPI,35,0.35,Romance,0
AM_30517,37,Female,Standard,7.87,4,Europe,Mobile,13.99,Debit Card,5,1.29,Sci-Fi,0
AM_30518,27,Other,Basic,15.69,31,North America,Mobile,8.99,UPI,116,1.7,Sci-Fi,0
AM_30519,57,Female,Basic,13.28,0,South America,Laptop,8.99,Debit Card,26,0.46,Romance,0
AM_30520,66,Male,Premium,2.54,24,North America,TV,17.99,Credit Card,104,0.98,Sci-Fi,0
AM_30521,20,Male,Basic,2.79,15,Africa,Mobile,17.99,Debit Card,15,0.34,Sci-Fi,0
AM_30522,35,Female,Basic,35.7,1,Africa,Laptop,17.99,Debit Card,16,0.72,Drama,0
AM_30523,48,Other,Basic,31.03,15,Europe,TV,8.99,Credit Card,22,0.79,Action,0
AM_30524,62,Male,Basic,4.81,32,North America,Mobile,13.99,UPI,107,0.49,Sci-Fi,0
AM_30525,50,Male,Premium,9.58,32,South America,Mobile,13.99,Debit Card,6,0.14,Action,0
AM_30526,29,Other,Basic,3.41,51,Europe,Laptop,17.99,Credit Card,98,1.76,Comedy,0
AM_30527,47,Female,Basic,2.46,4,South America,TV,8.99,Credit Card,35,0.61,Horror,0
AM_30528,53,Female,Standard,20.85,0,South America,TV,8.99,UPI,34,0.48,Comedy,0
AM_30529,55,Male,Standard,2.77,41,Asia,Laptop,13.99,UPI,68,1.44,Horror,0
AM_30530,60,Female,Basic,1.16,52,Asia,Laptop,8.99,Wallet,89,1.27,Romance,0
AM_30531,39,Other,Basic,8.31,17,Africa,TV,13.99,Wallet,119,1.69,Action,0
AM_30532,69,Female,Standard,3.15,34,Asia,Laptop,8.99,UPI,107,0.2,Drama,0
AM_30533,63,Other,Standard,5.32,36,South America,TV,8.99,Wallet,60,1.97,Romance,1
AM_30534,67,Other,Standard,5.21,29,South America,TV,8.99,Debit Card,56,0.51,Horror,0
AM_30535,32,Male,Premium,2.59,55,North America,TV,17.99,UPI,47,1.72,Horror,0
AM_30536,68,Other,Basic,9.18,48,Asia,Mobile,17.99,Debit Card,70,1.13,Sci-Fi,1
AM_30537,50,Other,Basic,1.35,54,North America,Mobile,13.99,UPI,114,0.55,Action,1
AM_30538,37,Female,Premium,15.86,17,Asia,Laptop,13.99,Debit Card,90,0.55,Sci-Fi,0
AM_30539,18,Other,Basic,17.13,18,Europe,TV,17.99,Credit Card,26,0.32,Drama,0
AM_30540,61,Female,Basic,3.87,37,Africa,TV,13.99,Wallet,10,0.36,Horror,0
AM_30541,50,Male,Standard,22.91,4,South America,Laptop,17.99,UPI,43,1.07,Horror,0
AM_30542,42,Male,Basic,6.05,25,Asia,TV,17.99,Wallet,98,1.99,Sci-Fi,0
AM_30543,35,Other,Basic,0.77,22,Africa,Laptop,13.99,Wallet,99,1.29,Horror,0
AM_30544,34,Other,Standard,0.86,12,Asia,Laptop,8.99,UPI,30,0.66,Romance,0
AM_30545,69,Male,Standard,29.12,23,Africa,TV,17.99,UPI,89,0.73,Romance,0
AM_30546,38,Male,Basic,14.62,27,North America,Mobile,8.99,Debit Card,115,1.46,Horror,0
AM_30547,46,Other,Standard,3.3,0,Asia,Laptop,8.99,Debit Card,47,0.66,Comedy,0
AM_30548,63,Female,Premium,10.07,30,Africa,TV,17.99,UPI,113,2.0,Romance,0
AM_30549,34,Female,Standard,11.28,33,North America,TV,8.99,UPI,97,0.79,Drama,0
AM_30550,58,Female,Basic,4.94,55,North America,Mobile,13.99,Wallet,28,0.28,Sci-Fi,0
AM_30551,55,Female,Standard,5.54,30,Europe,Laptop,13.99,Debit Card,11,1.07,Sci-Fi,0
AM_30552,51,Other,Standard,11.36,12,North America,Laptop,8.99,UPI,100,1.42,Drama,0
AM_30553,32,Other,Basic,0.55,1,North America,Laptop,17.99,Wallet,81,1.92,Sci-Fi,0
AM_30554,60,Female,Basic,17.91,43,Asia,Mobile,8.99,Debit Card,93,1.49,Horror,1
AM_30555,32,Other,Premium,6.01,2,Asia,TV,17.99,Debit Card,3,1.56,Horror,0
AM_30556,38,Other,Standard,15.71,41,Africa,Mobile,17.99,Credit Card,119,1.24,Comedy,0
AM_30557,64,Other,Basic,7.3,43,Africa,Laptop,17.99,Wallet,11,1.82,Sci-Fi,0
AM_30558,55,Female,Basic,3.53,37,North America,Laptop,13.99,Credit Card,111,0.55,Action,0
AM_30559,33,Female,Basic,38.92,29,North America,TV,13.99,Credit Card,69,1.48,Sci-Fi,0
AM_30560,59,Female,Basic,5.44,43,North America,Laptop,8.99,Credit Card,78,1.83,Horror,1
AM_30561,50,Other,Basic,1.65,16,Asia,TV,17.99,Wallet,85,1.84,Action,1
AM_30562,18,Male,Standard,6.57,7,North America,Laptop,8.99,Debit Card,97,0.52,Romance,0
AM_30563,25,Male,Standard,6.88,59,South America,Laptop,8.99,Credit Card,46,1.87,Comedy,1
AM_30564,42,Male,Premium,3.9,3,Europe,Laptop,17.99,UPI,89,0.93,Horror,0
AM_30565,57,Other,Basic,5.66,49,Asia,TV,13.99,Credit Card,112,0.92,Horror,0
AM_30566,44,Female,Standard,5.39,13,South America,Laptop,8.99,Wallet,105,0.2,Action,0
AM_30567,21,Male,Standard,3.03,16,South America,Laptop,17.99,Debit Card,116,1.1,Horror,0
AM_30568,19,Other,Standard,5.7,16,Africa,TV,17.99,Debit Card,72,0.55,Comedy,0
AM_30569,32,Other,Standard,25.01,59,North America,Mobile,13.99,UPI,108,0.84,Horror,0
AM_30570,57,Female,Basic,10.7,53,South America,TV,13.99,Credit Card,84,1.6,Sci-Fi,0
AM_30571,64,Other,Premium,3.86,10,North America,TV,13.99,UPI,93,0.81,Comedy,0
AM_30572,54,Female,Basic,18.45,52,North America,Laptop,8.99,Credit Card,103,0.28,Sci-Fi,0
AM_30573,53,Other,Basic,34.62,2,North America,TV,17.99,Wallet,3,0.12,Sci-Fi,0
AM_30574,64,Other,Premium,26.21,18,Africa,Mobile,8.99,UPI,48,1.76,Action,0
AM_30575,55,Female,Premium,0.72,32,Europe,TV,8.99,Wallet,9,0.56,Drama,1
AM_30576,29,Male,Basic,1.24,56,Africa,Mobile,17.99,Debit Card,49,1.21,Romance,0
AM_30577,46,Female,Standard,7.93,58,Africa,TV,8.99,Wallet,68,0.61,Action,0
AM_30578,30,Female,Basic,1.68,54,Africa,Mobile,13.99,Wallet,75,1.43,Romance,1
AM_30579,19,Male,Basic,0.84,10,North America,Laptop,17.99,Wallet,110,1.83,Sci-Fi,0
AM_30580,46,Male,Basic,2.38,6,Asia,TV,17.99,Debit Card,22,1.48,Action,0
AM_30581,56,Other,Basic,8.56,1,South America,Laptop,8.99,Wallet,82,0.15,Romance,0
AM_30582,32,Female,Premium,1.41,12,Europe,Mobile,8.99,Debit Card,66,0.36,Horror,1
AM_30583,35,Male,Basic,6.65,35,Europe,Laptop,8.99,Wallet,101,0.15,Comedy,0
AM_30584,26,Other,Basic,7.63,33,Africa,Mobile,17.99,Credit Card,92,1.55,Drama,0
AM_30585,65,Female,Standard,23.91,24,South America,Laptop,8.99,Wallet,9,0.56,Horror,0
AM_30586,57,Female,Premium,4.1,51,South America,Mobile,13.99,Debit Card,117,0.18,Horror,0
AM_30587,46,Other,Standard,7.87,52,Asia,Mobile,17.99,Wallet,109,1.38,Sci-Fi,1
AM_30588,22,Female,Premium,6.77,7,North America,Mobile,17.99,UPI,94,1.31,Comedy,1
AM_30589,56,Male,Basic,7.78,3,South America,TV,8.99,Wallet,81,1.84,Romance,0
AM_30590,59,Male,Premium,7.06,30,Europe,TV,13.99,Debit Card,84,1.01,Romance,0
AM_30591,55,Male,Basic,8.09,37,South America,Laptop,8.99,Credit Card,86,1.64,Horror,0
AM_30592,66,Male,Premium,14.89,48,Africa,TV,17.99,Credit Card,79,1.93,Drama,1
AM_30593,56,Female,Premium,4.01,52,Africa,TV,13.99,UPI,86,0.85,Sci-Fi,0
AM_30594,47,Female,Basic,10.12,50,Asia,Laptop,8.99,Debit Card,118,1.54,Comedy,0
AM_30595,58,Female,Standard,7.0,23,North America,Laptop,17.99,Credit Card,3,1.76,Horror,0
AM_30596,64,Other,Premium,13.12,48,North America,Laptop,8.99,Wallet,20,1.9,Drama,0
AM_30597,29,Other,Standard,8.23,52,North America,Mobile,13.99,UPI,20,0.45,Comedy,0
AM_30598,62,Male,Basic,3.61,7,Europe,Laptop,13.99,Wallet,35,0.15,Romance,0
AM_30599,55,Other,Standard,3.79,43,South America,TV,8.99,Debit Card,107,1.57,Comedy,0
AM_30600,31,Female,Basic,14.09,56,South America,Mobile,17.99,Debit Card,96,1.95,Sci-Fi,0
AM_30601,40,Male,Standard,13.64,5,Europe,TV,17.99,Wallet,104,1.6,Action,0
AM_30602,58,Female,Standard,11.2,26,Europe,TV,17.99,Wallet,41,0.34,Sci-Fi,1
AM_30603,23,Male,Standard,26.66,7,Europe,Laptop,13.99,UPI,1,0.5,Action,0
AM_30604,29,Other,Standard,5.53,12,Asia,Laptop,17.99,UPI,5,0.13,Romance,0
AM_30605,62,Female,Premium,1.58,48,North America,Mobile,17.99,Wallet,25,1.07,Horror,1
AM_30606,68,Female,Basic,7.72,54,South America,Mobile,13.99,Debit Card,110,1.32,Romance,0
AM_30607,22,Female,Basic,8.29,18,North America,Mobile,13.99,Wallet,83,0.6,Romance,0
AM_30608,69,Other,Standard,8.99,17,North America,Laptop,17.99,Debit Card,35,0.11,Action,0
AM_30609,53,Male,Standard,20.62,18,Asia,TV,17.99,Credit Card,42,0.58,Horror,0
AM_30610,49,Male,Standard,6.06,36,North America,Mobile,13.99,Wallet,50,0.86,Sci-Fi,0
AM_30611,55,Male,Standard,9.41,42,South America,Laptop,13.99,UPI,111,0.15,Romance,0
AM_30612,29,Male,Basic,11.17,54,Asia,Laptop,17.99,Debit Card,51,1.33,Action,0
AM_30613,36,Male,Standard,9.81,3,Europe,Laptop,17.99,UPI,115,1.34,Romance,0
AM_30614,32,Male,Basic,33.15,21,Asia,Laptop,13.99,Credit Card,40,0.79,Horror,0
AM_30615,65,Other,Basic,15.95,2,Europe,Mobile,17.99,Debit Card,58,1.26,Sci-Fi,0
AM_30616,29,Female,Premium,10.31,15,Africa,Mobile,13.99,Credit Card,21,0.7,Action,0
AM_30617,37,Female,Premium,6.6,50,Africa,Mobile,8.99,Credit Card,19,0.72,Horror,0
AM_30618,62,Male,Standard,13.05,25,South America,TV,8.99,Wallet,50,0.13,Romance,0
AM_30619,43,Male,Basic,7.41,32,Africa,TV,17.99,Credit Card,12,1.25,Comedy,1
AM_30620,64,Other,Standard,24.11,48,Africa,Mobile,17.99,Debit Card,13,1.07,Comedy,0
AM_30621,48,Other,Standard,5.16,19,South America,Laptop,17.99,Debit Card,2,1.4,Action,0
AM_30622,22,Female,Premium,2.66,32,Asia,TV,17.99,Credit Card,63,1.56,Action,0
AM_30623,65,Female,Basic,13.69,10,Europe,Laptop,13.99,UPI,101,1.24,Drama,0
AM_30624,40,Male,Premium,1.76,13,Europe,Mobile,17.99,UPI,113,1.97,Romance,0
AM_30625,54,Female,Standard,3.36,25,Africa,Mobile,13.99,Debit Card,91,1.99,Comedy,1
AM_30626,64,Male,Premium,4.91,6,South America,Mobile,8.99,UPI,104,1.0,Drama,0
AM_30627,27,Other,Premium,6.32,20,South America,Mobile,8.99,Credit Card,73,0.21,Romance,0
AM_30628,26,Female,Basic,0.68,19,Asia,Laptop,8.99,Wallet,82,0.35,Romance,0
AM_30629,50,Other,Premium,6.48,14,Africa,Mobile,8.99,Credit Card,30,1.74,Drama,0
AM_30630,21,Female,Basic,15.02,23,North America,TV,13.99,Debit Card,99,1.81,Drama,0
AM_30631,69,Other,Standard,7.37,24,Africa,TV,17.99,Debit Card,38,0.84,Drama,0
AM_30632,55,Female,Premium,9.19,57,North America,Laptop,13.99,Debit Card,16,0.63,Romance,0
AM_30633,37,Male,Standard,8.35,36,North America,Laptop,8.99,Credit Card,112,0.58,Action,1
AM_30634,43,Female,Standard,15.8,34,Asia,Mobile,17.99,Wallet,106,1.55,Sci-Fi,0
AM_30635,55,Female,Standard,5.5,48,North America,TV,13.99,Debit Card,99,0.16,Drama,1
AM_30636,62,Other,Basic,21.62,53,Europe,Mobile,13.99,Debit Card,119,0.75,Sci-Fi,1
AM_30637,28,Female,Basic,4.79,18,North America,TV,8.99,Credit Card,40,0.61,Drama,0
AM_30638,29,Male,Basic,2.54,16,Europe,Mobile,13.99,Credit Card,15,1.77,Sci-Fi,0
AM_30639,41,Other,Basic,15.71,23,North America,TV,8.99,Debit Card,25,0.56,Action,0
AM_30640,41,Female,Premium,23.15,8,North America,TV,13.99,Credit Card,67,0.91,Horror,0
AM_30641,39,Other,Standard,20.6,51,Asia,TV,8.99,Credit Card,64,0.22,Horror,0
AM_30642,35,Other,Basic,1.52,9,South America,TV,8.99,Wallet,119,0.32,Sci-Fi,0
AM_30643,28,Male,Premium,11.63,4,North America,Mobile,17.99,Wallet,3,0.32,Comedy,0
AM_30644,36,Other,Standard,8.33,13,South America,Mobile,17.99,Credit Card,76,1.3,Comedy,0
AM_30645,20,Female,Standard,16.93,33,Europe,Mobile,13.99,UPI,64,0.81,Drama,0
AM_30646,35,Female,Basic,4.93,57,Asia,TV,13.99,Wallet,81,1.66,Romance,0
AM_30647,67,Other,Basic,0.99,22,North America,Mobile,13.99,Credit Card,43,1.94,Drama,0
AM_30648,43,Other,Standard,17.9,18,Africa,TV,17.99,Wallet,6,1.34,Romance,1
AM_30649,54,Male,Basic,12.79,48,North America,TV,17.99,Credit Card,48,1.59,Action,1
AM_30650,66,Other,Basic,4.5,56,Asia,TV,13.99,UPI,55,1.27,Sci-Fi,0
AM_30651,57,Female,Basic,5.57,17,North America,Mobile,13.99,Credit Card,21,1.36,Drama,0
AM_30652,25,Other,Basic,1.49,34,Africa,Laptop,13.99,Wallet,89,0.97,Sci-Fi,1
AM_30653,68,Other,Premium,7.14,2,South America,Mobile,8.99,Wallet,100,1.15,Horror,0
AM_30654,33,Female,Standard,14.6,53,Europe,Mobile,17.99,Credit Card,115,1.08,Action,1
AM_30655,34,Other,Basic,12.06,50,South America,Laptop,17.99,Wallet,1,0.76,Horror,0
AM_30656,52,Male,Basic,0.33,53,North America,Mobile,17.99,Debit Card,106,0.6,Sci-Fi,0
AM_30657,43,Male,Standard,15.6,48,Africa,Laptop,17.99,Wallet,102,1.87,Romance,0
AM_30658,53,Other,Standard,6.75,45,Asia,Mobile,17.99,Wallet,116,0.93,Comedy,0
AM_30659,46,Male,Basic,1.24,11,Africa,Laptop,8.99,UPI,45,0.5,Romance,0
AM_30660,19,Male,Basic,12.82,18,South America,Laptop,8.99,Debit Card,63,0.28,Romance,0
AM_30661,68,Female,Standard,2.66,5,Africa,Mobile,8.99,UPI,42,0.1,Action,0
AM_30662,68,Female,Basic,20.37,47,Africa,Mobile,13.99,Credit Card,29,0.68,Romance,0
AM_30663,18,Female,Basic,13.88,9,Asia,TV,17.99,UPI,102,1.82,Romance,0
AM_30664,38,Other,Basic,11.32,45,Europe,Laptop,17.99,Credit Card,90,0.26,Drama,0
AM_30665,19,Female,Premium,5.83,11,Asia,Laptop,8.99,Debit Card,12,0.61,Sci-Fi,0
AM_30666,58,Other,Standard,11.25,9,Europe,TV,8.99,UPI,49,0.18,Action,0
AM_30667,49,Male,Premium,11.52,58,Africa,Laptop,13.99,Wallet,98,1.25,Action,1
AM_30668,41,Other,Premium,2.94,6,South America,Laptop,8.99,Credit Card,59,1.18,Comedy,0
AM_30669,19,Female,Basic,13.75,13,South America,Laptop,17.99,Wallet,93,1.77,Romance,0
AM_30670,24,Female,Premium,3.14,10,Europe,Laptop,8.99,Credit Card,96,1.74,Sci-Fi,0
AM_30671,20,Female,Standard,13.23,30,North America,Laptop,17.99,Credit Card,103,0.45,Action,0
